tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2000-329,Tokyo,Hard,56,188.0,26.6009582478,71.0,591.0,SVK
2000-329,Tokyo,Hard,56,183.0,23.7700205339,408.0,58.0,CZE
2000-329,Tokyo,Hard,56,180.0,27.901437371700002,142.0,269.0,ITA
2000-329,Tokyo,Hard,56,168.0,19.7234770705,75.0,577.0,BEL
2000-329,Tokyo,Hard,56,175.0,24.052019165,164.0,238.0,JPN
2000-329,Tokyo,Hard,56,183.0,28.5475701574,59.0,689.0,SWE
2000-329,Tokyo,Hard,56,185.0,23.427789185500004,97.0,431.0,BRA
2000-329,Tokyo,Hard,56,183.0,21.7631759069,96.0,437.0,GER
2000-329,Tokyo,Hard,56,173.0,24.2847364819,130.0,296.0,PHI
2000-329,Tokyo,Hard,56,188.0,29.7303216975,91.0,494.0,ESP
2000-329,Tokyo,Hard,56,193.0,24.0848733744,51.0,766.0,NED
2000-329,Tokyo,Hard,56,185.0,27.5865845311,60.0,675.0,GER
2000-329,Tokyo,Hard,56,175.0,27.0444900753,205.0,180.0,KOR
2000-329,Tokyo,Hard,56,190.0,29.563312799499997,87.0,502.0,AUS
2000-329,Tokyo,Hard,56,183.0,25.5249828884,94.0,464.0,SUI
2000-329,Tokyo,Hard,56,175.0,25.563312799499997,304.0,100.0,PHI
2000-329,Tokyo,Hard,56,183.0,26.225872689899997,155.0,247.0,USA
2000-329,Tokyo,Hard,56,185.0,22.1793292266,64.0,632.0,ISR
2000-329,Tokyo,Hard,56,180.0,24.7665982204,107.0,355.0,KOR
2000-329,Tokyo,Hard,56,170.0,26.9021218344,114.0,335.0,ZIM
2000-329,Tokyo,Hard,56,190.0,24.079397672800003,3.0,3358.0,BRA
2000-329,Tokyo,Hard,56,183.0,27.195071868600003,103.0,401.0,ITA
2000-329,Tokyo,Hard,56,188.0,26.6009582478,71.0,591.0,SVK
2000-329,Tokyo,Hard,56,183.0,22.762491444200002,33.0,1000.0,SVK
2000-329,Tokyo,Hard,56,188.0,24.156057494899997,16.0,1378.0,ECU
2000-329,Tokyo,Hard,56,183.0,28.5475701574,59.0,689.0,SWE
2000-329,Tokyo,Hard,56,175.0,31.0088980151,32.0,1031.0,ZIM
2000-329,Tokyo,Hard,56,173.0,24.2847364819,130.0,296.0,PHI
2000-329,Tokyo,Hard,56,193.0,24.0848733744,51.0,766.0,NED
2000-329,Tokyo,Hard,56,175.0,27.0444900753,205.0,180.0,KOR
2000-329,Tokyo,Hard,56,196.0,23.920602327199997,14.0,1572.0,AUS
2000-329,Tokyo,Hard,56,175.0,26.9733059548,41.0,850.0,MAR
2000-329,Tokyo,Hard,56,175.0,25.563312799499997,304.0,100.0,PHI
2000-329,Tokyo,Hard,56,185.0,22.1793292266,64.0,632.0,ISR
2000-329,Tokyo,Hard,56,170.0,26.9021218344,114.0,335.0,ZIM
2000-329,Tokyo,Hard,56,190.0,24.079397672800003,3.0,3358.0,BRA
2000-329,Tokyo,Hard,56,183.0,22.762491444200002,33.0,1000.0,SVK
2000-329,Tokyo,Hard,56,188.0,24.156057494899997,16.0,1378.0,ECU
2000-329,Tokyo,Hard,56,175.0,31.0088980151,32.0,1031.0,ZIM
2000-329,Tokyo,Hard,56,193.0,24.0848733744,51.0,766.0,NED
2000-329,Tokyo,Hard,56,196.0,23.920602327199997,14.0,1572.0,AUS
2000-329,Tokyo,Hard,56,175.0,26.9733059548,41.0,850.0,MAR
2000-329,Tokyo,Hard,56,170.0,26.9021218344,114.0,335.0,ZIM
2000-329,Tokyo,Hard,56,183.0,22.762491444200002,33.0,1000.0,SVK
2000-329,Tokyo,Hard,56,188.0,24.156057494899997,16.0,1378.0,ECU
2000-329,Tokyo,Hard,56,193.0,24.0848733744,51.0,766.0,NED
2000-329,Tokyo,Hard,56,175.0,26.9733059548,41.0,850.0,MAR
2000-329,Tokyo,Hard,56,188.0,24.156057494899997,16.0,1378.0,ECU
2000-329,Tokyo,Hard,56,193.0,24.0848733744,51.0,766.0,NED
2000-329,Tokyo,Hard,56,193.0,24.0848733744,51.0,766.0,NED
2000-357,Stuttgart Masters,Hard,48,178.0,27.8904859685,36.0,963.0,FRA
2000-357,Stuttgart Masters,Hard,48,193.0,27.1485284052,89.0,480.0,GBR
2000-357,Stuttgart Masters,Hard,48,180.0,25.3497604381,31.0,1040.0,ESP
2000-357,Stuttgart Masters,Hard,48,196.0,28.900752909,37.0,931.0,NED
2000-357,Stuttgart Masters,Hard,48,201.0,29.9794661191,28.0,1070.0,SUI
2000-357,Stuttgart Masters,Hard,48,190.0,26.5708418891,82.0,513.0,FRA
2000-357,Stuttgart Masters,Hard,48,183.0,22.819986310700003,22.0,1130.0,SVK
2000-357,Stuttgart Masters,Hard,48,185.0,19.227926078,25.0,1115.0,SUI
2000-357,Stuttgart Masters,Hard,48,185.0,29.125256673499997,19.0,1234.0,RSA
2000-357,Stuttgart Masters,Hard,48,173.0,22.869267624899997,26.0,1103.0,FRA
2000-357,Stuttgart Masters,Hard,48,183.0,26.757015742600004,34.0,1010.0,ROU
2000-357,Stuttgart Masters,Hard,48,180.0,25.6043805613,58.0,671.0,SWE
2000-357,Stuttgart Masters,Hard,48,175.0,28.687200547600003,24.0,1120.0,USA
2000-357,Stuttgart Masters,Hard,48,193.0,29.133470225900002,21.0,1156.0,MAR
2000-357,Stuttgart Masters,Hard,48,175.0,22.4229979466,32.0,1040.0,FRA
2000-357,Stuttgart Masters,Hard,48,185.0,24.574948665300003,41.0,896.0,FRA
2000-357,Stuttgart Masters,Hard,48,193.0,20.758384667999998,2.0,3592.0,RUS
2000-357,Stuttgart Masters,Hard,48,193.0,27.1485284052,89.0,480.0,GBR
2000-357,Stuttgart Masters,Hard,48,185.0,26.1492128679,10.0,2000.0,GBR
2000-357,Stuttgart Masters,Hard,48,180.0,19.6796714579,8.0,2367.0,AUS
2000-357,Stuttgart Masters,Hard,48,188.0,24.4188911704,4.0,3213.0,SWE
2000-357,Stuttgart Masters,Hard,48,193.0,24.1423682409,29.0,1060.0,NED
2000-357,Stuttgart Masters,Hard,48,183.0,25.1909650924,12.0,1620.0,ARG
2000-357,Stuttgart Masters,Hard,48,190.0,26.696783025300004,5.0,2841.0,RUS
2000-357,Stuttgart Masters,Hard,48,185.0,29.125256673499997,19.0,1234.0,RSA
2000-357,Stuttgart Masters,Hard,48,196.0,23.9780971937,13.0,1612.0,AUS
2000-357,Stuttgart Masters,Hard,48,183.0,26.757015742600004,34.0,1010.0,ROU
2000-357,Stuttgart Masters,Hard,48,180.0,30.5051334702,6.0,2831.0,USA
2000-357,Stuttgart Masters,Hard,48,175.0,28.687200547600003,24.0,1120.0,USA
2000-357,Stuttgart Masters,Hard,48,193.0,29.133470225900002,21.0,1156.0,MAR
2000-357,Stuttgart Masters,Hard,48,175.0,22.4229979466,32.0,1040.0,FRA
2000-357,Stuttgart Masters,Hard,48,190.0,24.1368925394,3.0,3357.0,BRA
2000-357,Stuttgart Masters,Hard,48,193.0,27.1485284052,89.0,480.0,GBR
2000-357,Stuttgart Masters,Hard,48,180.0,19.6796714579,8.0,2367.0,AUS
2000-357,Stuttgart Masters,Hard,48,193.0,24.1423682409,29.0,1060.0,NED
2000-357,Stuttgart Masters,Hard,48,190.0,26.696783025300004,5.0,2841.0,RUS
2000-357,Stuttgart Masters,Hard,48,185.0,29.125256673499997,19.0,1234.0,RSA
2000-357,Stuttgart Masters,Hard,48,183.0,26.757015742600004,34.0,1010.0,ROU
2000-357,Stuttgart Masters,Hard,48,175.0,28.687200547600003,24.0,1120.0,USA
2000-357,Stuttgart Masters,Hard,48,175.0,22.4229979466,32.0,1040.0,FRA
2000-357,Stuttgart Masters,Hard,48,180.0,19.6796714579,8.0,2367.0,AUS
2000-357,Stuttgart Masters,Hard,48,190.0,26.696783025300004,5.0,2841.0,RUS
2000-357,Stuttgart Masters,Hard,48,185.0,29.125256673499997,19.0,1234.0,RSA
2000-357,Stuttgart Masters,Hard,48,175.0,22.4229979466,32.0,1040.0,FRA
2000-357,Stuttgart Masters,Hard,48,180.0,19.6796714579,8.0,2367.0,AUS
2000-357,Stuttgart Masters,Hard,48,185.0,29.125256673499997,19.0,1234.0,RSA
2000-357,Stuttgart Masters,Hard,48,185.0,29.125256673499997,19.0,1234.0,RSA
2000-352,Paris Masters,Carpet,48,188.0,27.8631074606,77.0,530.0,USA
2000-352,Paris Masters,Carpet,48,190.0,26.609171800100004,72.0,549.0,FRA
2000-352,Paris Masters,Carpet,48,180.0,25.388090349099997,32.0,995.0,ESP
2000-352,Paris Masters,Carpet,48,180.0,35.40862423,45.0,806.0,ITA
2000-352,Paris Masters,Carpet,48,185.0,33.8617385352,89.0,470.0,SWE
2000-352,Paris Masters,Carpet,48,183.0,22.8583162218,19.0,1290.0,SVK
2000-352,Paris Masters,Carpet,48,185.0,27.6824093087,44.0,810.0,GER
2000-352,Paris Masters,Carpet,48,175.0,28.7255304586,29.0,1040.0,USA
2000-352,Paris Masters,Carpet,48,190.0,23.446954141,34.0,965.0,USA
2000-352,Paris Masters,Carpet,48,188.0,24.251882272399996,23.0,1155.0,ECU
2000-352,Paris Masters,Carpet,48,201.0,30.0177960301,31.0,1020.0,SUI
2000-352,Paris Masters,Carpet,48,178.0,27.928815879499997,37.0,940.0,FRA
2000-352,Paris Masters,Carpet,48,173.0,22.907597535900003,18.0,1340.0,FRA
2000-352,Paris Masters,Carpet,48,196.0,23.356605065,39.0,896.0,BLR
2000-352,Paris Masters,Carpet,48,188.0,22.614647501700002,25.0,1135.0,GER
2000-352,Paris Masters,Carpet,48,183.0,25.620807665999997,95.0,421.0,SUI
2000-352,Paris Masters,Carpet,48,190.0,24.1752224504,3.0,3392.0,BRA
2000-352,Paris Masters,Carpet,48,185.0,27.8767967146,16.0,1485.0,AUS
2000-352,Paris Masters,Carpet,48,180.0,25.388090349099997,32.0,995.0,ESP
2000-352,Paris Masters,Carpet,48,180.0,35.40862423,45.0,806.0,ITA
2000-352,Paris Masters,Carpet,48,190.0,26.735112936300002,5.0,2859.0,RUS
2000-352,Paris Masters,Carpet,48,196.0,24.016427104699996,14.0,1535.0,AUS
2000-352,Paris Masters,Carpet,48,185.0,27.6824093087,44.0,810.0,GER
2000-352,Paris Masters,Carpet,48,175.0,28.7255304586,29.0,1040.0,USA
2000-352,Paris Masters,Carpet,48,190.0,23.446954141,34.0,965.0,USA
2000-352,Paris Masters,Carpet,48,183.0,20.7529089665,13.0,1655.0,ESP
2000-352,Paris Masters,Carpet,48,201.0,30.0177960301,31.0,1020.0,SUI
2000-352,Paris Masters,Carpet,48,178.0,27.928815879499997,37.0,940.0,FRA
2000-352,Paris Masters,Carpet,48,180.0,26.5927446954,8.0,2300.0,ESP
2000-352,Paris Masters,Carpet,48,185.0,29.1635865845,11.0,1715.0,RSA
2000-352,Paris Masters,Carpet,48,175.0,22.4613278576,21.0,1240.0,FRA
2000-352,Paris Masters,Carpet,48,193.0,20.7967145791,2.0,3530.0,RUS
2000-352,Paris Masters,Carpet,48,190.0,24.1752224504,3.0,3392.0,BRA
2000-352,Paris Masters,Carpet,48,180.0,25.388090349099997,32.0,995.0,ESP
2000-352,Paris Masters,Carpet,48,196.0,24.016427104699996,14.0,1535.0,AUS
2000-352,Paris Masters,Carpet,48,185.0,27.6824093087,44.0,810.0,GER
2000-352,Paris Masters,Carpet,48,183.0,20.7529089665,13.0,1655.0,ESP
2000-352,Paris Masters,Carpet,48,178.0,27.928815879499997,37.0,940.0,FRA
2000-352,Paris Masters,Carpet,48,180.0,26.5927446954,8.0,2300.0,ESP
2000-352,Paris Masters,Carpet,48,193.0,20.7967145791,2.0,3530.0,RUS
2000-352,Paris Masters,Carpet,48,190.0,24.1752224504,3.0,3392.0,BRA
2000-352,Paris Masters,Carpet,48,196.0,24.016427104699996,14.0,1535.0,AUS
2000-352,Paris Masters,Carpet,48,183.0,20.7529089665,13.0,1655.0,ESP
2000-352,Paris Masters,Carpet,48,193.0,20.7967145791,2.0,3530.0,RUS
2000-352,Paris Masters,Carpet,48,196.0,24.016427104699996,14.0,1535.0,AUS
2000-352,Paris Masters,Carpet,48,193.0,20.7967145791,2.0,3530.0,RUS
2000-352,Paris Masters,Carpet,48,193.0,20.7967145791,2.0,3530.0,RUS
2000-359,Bogota,Clay,32,190.0,23.485284051999997,5.0,2254.0,BRA
2000-359,Bogota,Clay,32,180.0,24.7994524298,184.0,200.0,ARG
2000-359,Bogota,Clay,32,188.0,22.2943189596,105.0,391.0,GER
2000-359,Bogota,Clay,32,188.0,28.0027378508,68.0,619.0,ARG
2000-359,Bogota,Clay,32,180.0,25.4510609172,22.0,1121.0,ESP
2000-359,Bogota,Clay,32,190.0,20.517453798800002,73.0,569.0,ARG
2000-359,Bogota,Clay,32,180.0,21.4620123203,72.0,589.0,ARG
2000-359,Bogota,Clay,32,188.0,27.5290896646,120.0,329.0,ITA
2000-359,Bogota,Clay,32,185.0,21.065023956199997,56.0,700.0,FRA
2000-359,Bogota,Clay,32,178.0,24.0958247775,108.0,375.0,CZE
2000-359,Bogota,Clay,32,178.0,30.2149212868,129.0,315.0,ARG
2000-359,Bogota,Clay,32,180.0,22.995208761100002,45.0,800.0,ESP
2000-359,Bogota,Clay,32,188.0,26.3052703628,78.0,537.0,ESP
2000-359,Bogota,Clay,32,185.0,28.449007529099998,102.0,407.0,BUL
2000-359,Bogota,Clay,32,185.0,25.3360711841,137.0,288.0,ARG
2000-359,Bogota,Clay,32,193.0,28.481861738499997,19.0,1241.0,MAR
2000-359,Bogota,Clay,32,190.0,23.485284051999997,5.0,2254.0,BRA
2000-359,Bogota,Clay,32,188.0,22.2943189596,105.0,391.0,GER
2000-359,Bogota,Clay,32,180.0,25.4510609172,22.0,1121.0,ESP
2000-359,Bogota,Clay,32,180.0,21.4620123203,72.0,589.0,ARG
2000-359,Bogota,Clay,32,185.0,21.065023956199997,56.0,700.0,FRA
2000-359,Bogota,Clay,32,180.0,22.995208761100002,45.0,800.0,ESP
2000-359,Bogota,Clay,32,188.0,26.3052703628,78.0,537.0,ESP
2000-359,Bogota,Clay,32,193.0,28.481861738499997,19.0,1241.0,MAR
2000-359,Bogota,Clay,32,190.0,23.485284051999997,5.0,2254.0,BRA
2000-359,Bogota,Clay,32,180.0,21.4620123203,72.0,589.0,ARG
2000-359,Bogota,Clay,32,180.0,22.995208761100002,45.0,800.0,ESP
2000-359,Bogota,Clay,32,193.0,28.481861738499997,19.0,1241.0,MAR
2000-359,Bogota,Clay,32,180.0,21.4620123203,72.0,589.0,ARG
2000-359,Bogota,Clay,32,193.0,28.481861738499997,19.0,1241.0,MAR
2000-359,Bogota,Clay,32,180.0,21.4620123203,72.0,589.0,ARG
2000-520,Roland Garros,Clay,128,180.0,30.083504449,1.0,5085.0,USA
2000-520,Roland Garros,Clay,128,188.0,26.2368240931,40.0,845.0,SVK
2000-520,Roland Garros,Clay,128,185.0,22.0971937029,88.0,463.0,CZE
2000-520,Roland Garros,Clay,128,183.0,24.769336071199998,45.0,802.0,ARG
2000-520,Roland Garros,Clay,128,183.0,20.6351813826,75.0,579.0,CHI
2000-520,Roland Garros,Clay,128,185.0,30.1519507187,81.0,528.0,AUS
2000-520,Roland Garros,Clay,128,190.0,20.7474332649,56.0,714.0,ARG
2000-520,Roland Garros,Clay,128,193.0,28.711841204699997,15.0,1389.0,MAR
2000-520,Roland Garros,Clay,128,180.0,19.258042436700002,9.0,1782.0,AUS
2000-520,Roland Garros,Clay,128,188.0,22.524298425700003,94.0,438.0,GER
2000-520,Roland Garros,Clay,128,183.0,24.3121149897,149.0,251.0,HUN
2000-520,Roland Garros,Clay,128,175.0,23.403148528400003,32.0,941.0,AUT
2000-520,Roland Garros,Clay,128,180.0,24.9281314168,18.0,1327.0,ESP
2000-520,Roland Garros,Clay,128,188.0,28.2327173169,93.0,453.0,ARG
2000-520,Roland Garros,Clay,128,175.0,21.4702258727,47.0,792.0,ARG
2000-520,Roland Garros,Clay,128,190.0,26.212183436,7.0,1890.0,SWE
2000-520,Roland Garros,Clay,128,188.0,23.9972621492,3.0,2868.0,SWE
2000-520,Roland Garros,Clay,128,178.0,27.4688569473,29.0,971.0,FRA
2000-520,Roland Garros,Clay,128,180.0,26.9869952088,60.0,684.0,ARM
2000-520,Roland Garros,Clay,128,173.0,22.4476386037,59.0,691.0,FRA
2000-520,Roland Garros,Clay,128,193.0,25.7440109514,20.0,1226.0,UKR
2000-520,Roland Garros,Clay,128,201.0,29.5578370979,37.0,890.0,SUI
2000-520,Roland Garros,Clay,128,183.0,23.704312115,102.0,390.0,ARG
2000-520,Roland Garros,Clay,128,183.0,22.398357289499998,14.0,1408.0,SVK
2000-520,Roland Garros,Clay,128,193.0,20.3367556468,12.0,1732.0,RUS
2000-520,Roland Garros,Clay,128,180.0,24.1122518823,38.0,870.0,AUS
2000-520,Roland Garros,Clay,128,183.0,26.8309377139,74.0,585.0,ITA
2000-520,Roland Garros,Clay,128,188.0,22.1546885695,21.0,1223.0,GER
2000-520,Roland Garros,Clay,128,190.0,24.9418206708,122.0,330.0,ESP
2000-520,Roland Garros,Clay,128,188.0,26.5352498289,66.0,656.0,ESP
2000-520,Roland Garros,Clay,128,185.0,27.4168377823,24.0,1163.0,AUS
2000-520,Roland Garros,Clay,128,188.0,30.954140999299998,6.0,2219.0,FRA
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-520,Roland Garros,Clay,128,180.0,26.8829568789,230.0,151.0,ARG
2000-520,Roland Garros,Clay,128,180.0,25.18275154,62.0,675.0,SWE
2000-520,Roland Garros,Clay,128,175.0,28.2655715264,33.0,924.0,USA
2000-520,Roland Garros,Clay,128,185.0,28.7036276523,48.0,791.0,RSA
2000-520,Roland Garros,Clay,128,175.0,18.3737166324,295.0,108.0,ARG
2000-520,Roland Garros,Clay,128,188.0,25.2621492129,96.0,418.0,CZE
2000-520,Roland Garros,Clay,128,188.0,23.7919233402,11.0,1774.0,ECU
2000-520,Roland Garros,Clay,128,185.0,25.7275838467,13.0,1721.0,GBR
2000-520,Roland Garros,Clay,128,183.0,24.7364818617,195.0,176.0,GER
2000-520,Roland Garros,Clay,128,180.0,23.225188227199997,31.0,956.0,ESP
2000-520,Roland Garros,Clay,128,180.0,35.540041067800004,91.0,458.0,USA
2000-520,Roland Garros,Clay,128,175.0,22.0013689254,34.0,919.0,FRA
2000-520,Roland Garros,Clay,128,180.0,24.1423682409,123.0,327.0,ARG
2000-520,Roland Garros,Clay,128,183.0,22.2477754962,46.0,801.0,ARG
2000-520,Roland Garros,Clay,128,190.0,26.2751540041,4.0,2758.0,RUS
2000-520,Roland Garros,Clay,128,190.0,22.9869952088,69.0,626.0,USA
2000-520,Roland Garros,Clay,128,185.0,18.806297056800002,54.0,735.0,SUI
2000-520,Roland Garros,Clay,128,185.0,28.6789869952,104.0,388.0,BUL
2000-520,Roland Garros,Clay,128,185.0,21.144421629,120.0,335.0,SUI
2000-520,Roland Garros,Clay,128,188.0,26.0917180014,209.0,162.0,AUT
2000-520,Roland Garros,Clay,128,196.0,28.4791238877,36.0,891.0,NED
2000-520,Roland Garros,Clay,128,180.0,29.130732375100003,42.0,830.0,BRA
2000-520,Roland Garros,Clay,128,180.0,26.1327857632,10.0,1776.0,ESP
2000-520,Roland Garros,Clay,128,183.0,20.2929500342,16.0,1381.0,ESP
2000-520,Roland Garros,Clay,128,183.0,29.7905544148,55.0,729.0,CZE
2000-520,Roland Garros,Clay,128,180.0,21.6919917864,26.0,1044.0,ARG
2000-520,Roland Garros,Clay,128,183.0,31.5947980835,49.0,780.0,ESP
2000-520,Roland Garros,Clay,128,175.0,26.609171800100004,28.0,972.0,MAR
2000-520,Roland Garros,Clay,128,178.0,22.0917180014,105.0,387.0,AUT
2000-520,Roland Garros,Clay,128,178.0,23.8165639973,80.0,529.0,USA
2000-520,Roland Garros,Clay,128,196.0,23.5564681725,25.0,1150.0,AUS
2000-520,Roland Garros,Clay,128,188.0,26.2368240931,40.0,845.0,SVK
2000-520,Roland Garros,Clay,128,183.0,24.769336071199998,45.0,802.0,ARG
2000-520,Roland Garros,Clay,128,185.0,30.1519507187,81.0,528.0,AUS
2000-520,Roland Garros,Clay,128,193.0,28.711841204699997,15.0,1389.0,MAR
2000-520,Roland Garros,Clay,128,180.0,19.258042436700002,9.0,1782.0,AUS
2000-520,Roland Garros,Clay,128,183.0,24.3121149897,149.0,251.0,HUN
2000-520,Roland Garros,Clay,128,180.0,24.9281314168,18.0,1327.0,ESP
2000-520,Roland Garros,Clay,128,190.0,26.212183436,7.0,1890.0,SWE
2000-520,Roland Garros,Clay,128,188.0,23.9972621492,3.0,2868.0,SWE
2000-520,Roland Garros,Clay,128,180.0,26.9869952088,60.0,684.0,ARM
2000-520,Roland Garros,Clay,128,193.0,25.7440109514,20.0,1226.0,UKR
2000-520,Roland Garros,Clay,128,183.0,23.704312115,102.0,390.0,ARG
2000-520,Roland Garros,Clay,128,193.0,20.3367556468,12.0,1732.0,RUS
2000-520,Roland Garros,Clay,128,188.0,22.1546885695,21.0,1223.0,GER
2000-520,Roland Garros,Clay,128,188.0,26.5352498289,66.0,656.0,ESP
2000-520,Roland Garros,Clay,128,188.0,30.954140999299998,6.0,2219.0,FRA
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-520,Roland Garros,Clay,128,175.0,28.2655715264,33.0,924.0,USA
2000-520,Roland Garros,Clay,128,185.0,28.7036276523,48.0,791.0,RSA
2000-520,Roland Garros,Clay,128,188.0,23.7919233402,11.0,1774.0,ECU
2000-520,Roland Garros,Clay,128,185.0,25.7275838467,13.0,1721.0,GBR
2000-520,Roland Garros,Clay,128,180.0,23.225188227199997,31.0,956.0,ESP
2000-520,Roland Garros,Clay,128,175.0,22.0013689254,34.0,919.0,FRA
2000-520,Roland Garros,Clay,128,190.0,26.2751540041,4.0,2758.0,RUS
2000-520,Roland Garros,Clay,128,185.0,18.806297056800002,54.0,735.0,SUI
2000-520,Roland Garros,Clay,128,185.0,21.144421629,120.0,335.0,SUI
2000-520,Roland Garros,Clay,128,196.0,28.4791238877,36.0,891.0,NED
2000-520,Roland Garros,Clay,128,180.0,26.1327857632,10.0,1776.0,ESP
2000-520,Roland Garros,Clay,128,183.0,20.2929500342,16.0,1381.0,ESP
2000-520,Roland Garros,Clay,128,180.0,21.6919917864,26.0,1044.0,ARG
2000-520,Roland Garros,Clay,128,175.0,26.609171800100004,28.0,972.0,MAR
2000-520,Roland Garros,Clay,128,196.0,23.5564681725,25.0,1150.0,AUS
2000-520,Roland Garros,Clay,128,183.0,24.769336071199998,45.0,802.0,ARG
2000-520,Roland Garros,Clay,128,193.0,28.711841204699997,15.0,1389.0,MAR
2000-520,Roland Garros,Clay,128,180.0,19.258042436700002,9.0,1782.0,AUS
2000-520,Roland Garros,Clay,128,180.0,24.9281314168,18.0,1327.0,ESP
2000-520,Roland Garros,Clay,128,188.0,23.9972621492,3.0,2868.0,SWE
2000-520,Roland Garros,Clay,128,193.0,25.7440109514,20.0,1226.0,UKR
2000-520,Roland Garros,Clay,128,193.0,20.3367556468,12.0,1732.0,RUS
2000-520,Roland Garros,Clay,128,188.0,30.954140999299998,6.0,2219.0,FRA
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-520,Roland Garros,Clay,128,188.0,23.7919233402,11.0,1774.0,ECU
2000-520,Roland Garros,Clay,128,180.0,23.225188227199997,31.0,956.0,ESP
2000-520,Roland Garros,Clay,128,190.0,26.2751540041,4.0,2758.0,RUS
2000-520,Roland Garros,Clay,128,185.0,18.806297056800002,54.0,735.0,SUI
2000-520,Roland Garros,Clay,128,180.0,26.1327857632,10.0,1776.0,ESP
2000-520,Roland Garros,Clay,128,183.0,20.2929500342,16.0,1381.0,ESP
2000-520,Roland Garros,Clay,128,196.0,23.5564681725,25.0,1150.0,AUS
2000-520,Roland Garros,Clay,128,183.0,24.769336071199998,45.0,802.0,ARG
2000-520,Roland Garros,Clay,128,180.0,24.9281314168,18.0,1327.0,ESP
2000-520,Roland Garros,Clay,128,188.0,23.9972621492,3.0,2868.0,SWE
2000-520,Roland Garros,Clay,128,193.0,20.3367556468,12.0,1732.0,RUS
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-520,Roland Garros,Clay,128,190.0,26.2751540041,4.0,2758.0,RUS
2000-520,Roland Garros,Clay,128,180.0,26.1327857632,10.0,1776.0,ESP
2000-520,Roland Garros,Clay,128,183.0,20.2929500342,16.0,1381.0,ESP
2000-520,Roland Garros,Clay,128,183.0,24.769336071199998,45.0,802.0,ARG
2000-520,Roland Garros,Clay,128,188.0,23.9972621492,3.0,2868.0,SWE
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-520,Roland Garros,Clay,128,183.0,20.2929500342,16.0,1381.0,ESP
2000-520,Roland Garros,Clay,128,188.0,23.9972621492,3.0,2868.0,SWE
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-520,Roland Garros,Clay,128,190.0,23.7152635181,5.0,2382.0,BRA
2000-620,Brighton,Hard,32,185.0,26.206707734400002,10.0,1955.0,GBR
2000-620,Brighton,Hard,32,185.0,22.606433949299998,93.0,424.0,NED
2000-620,Brighton,Hard,32,196.0,30.1629021218,210.0,182.0,GER
2000-620,Brighton,Hard,32,188.0,27.8822724162,72.0,565.0,USA
2000-620,Brighton,Hard,32,193.0,29.1882272416,134.0,288.0,CRO
2000-620,Brighton,Hard,32,180.0,24.8815879535,99.0,410.0,KOR
2000-620,Brighton,Hard,32,175.0,30.5133470226,300.0,102.0,ITA
2000-620,Brighton,Hard,32,178.0,24.295687885,83.0,514.0,USA
2000-620,Brighton,Hard,32,180.0,22.6228610541,52.0,755.0,BLR
2000-620,Brighton,Hard,32,188.0,30.6858316222,149.0,266.0,ITA
2000-620,Brighton,Hard,32,193.0,21.6755646817,89.0,452.0,CRO
2000-620,Brighton,Hard,32,188.0,28.2381930185,67.0,581.0,ITA
2000-620,Brighton,Hard,32,188.0,26.2395619439,171.0,229.0,GBR
2000-620,Brighton,Hard,32,201.0,24.043805612600003,88.0,486.0,GER
2000-620,Brighton,Hard,32,183.0,22.8774811773,19.0,1300.0,SVK
2000-620,Brighton,Hard,32,185.0,26.206707734400002,10.0,1955.0,GBR
2000-620,Brighton,Hard,32,188.0,27.8822724162,72.0,565.0,USA
2000-620,Brighton,Hard,32,180.0,24.8815879535,99.0,410.0,KOR
2000-620,Brighton,Hard,32,175.0,30.5133470226,300.0,102.0,ITA
2000-620,Brighton,Hard,32,180.0,22.6228610541,52.0,755.0,BLR
2000-620,Brighton,Hard,32,193.0,21.6755646817,89.0,452.0,CRO
2000-620,Brighton,Hard,32,188.0,28.2381930185,67.0,581.0,ITA
2000-620,Brighton,Hard,32,183.0,22.8774811773,19.0,1300.0,SVK
2000-620,Brighton,Hard,32,185.0,26.206707734400002,10.0,1955.0,GBR
2000-620,Brighton,Hard,32,180.0,24.8815879535,99.0,410.0,KOR
2000-620,Brighton,Hard,32,180.0,22.6228610541,52.0,755.0,BLR
2000-620,Brighton,Hard,32,183.0,22.8774811773,19.0,1300.0,SVK
2000-620,Brighton,Hard,32,185.0,26.206707734400002,10.0,1955.0,GBR
2000-620,Brighton,Hard,32,183.0,22.8774811773,19.0,1300.0,SVK
2000-620,Brighton,Hard,32,185.0,26.206707734400002,10.0,1955.0,GBR
2000-441,Long Island,Hard,48,183.0,28.4134154689,54.0,763.0,SWE
2000-441,Long Island,Hard,48,175.0,25.4291581109,357.0,77.0,PHI
